step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,ageOrig,ageDest
451,TRANSFER,9265.43,C1329487815,9265.43,0.0,C1936702457,0.0,0.0,1,0,73,65.0
308,CASH_OUT,122623.72,C2143939546,0.0,0.0,C2100913213,1611230.71,1733854.43,0,0,76,44.0
402,PAYMENT,18480.43,C433206073,0.0,0.0,M1887355951,0.0,0.0,0,0,20,NaN
191,CASH_IN,49434.0,C2039493674,99669.0,149103.0,C1981739754,2421844.07,2372410.07,0,0,58,59.0
592,PAYMENT,1096.22,C973486179,0.0,0.0,M853561746,0.0,0.0,0,0,36,NaN
537,TRANSFER,2463190.9,C1545516958,2463190.9,0.0,C121750661,0.0,0.0,1,0,20,74.0
41,CASH_OUT,330854.4,C864748402,0.0,0.0,C994516515,915429.94,1240370.08,0,0,61,72.0
36,CASH_IN,39843.56,C1143176376,40367.0,80210.56,C31688563,0.0,0.0,0,0,71,18.0
435,CASH_OUT,1143937.73,C1347260506,1143937.73,0.0,C351378150,174260.08,1318197.81,1,0,73,84.0
331,CASH_OUT,40349.49,C1915156153,0.0,0.0,C364854761,179109.47,219458.96,0,0,23,64.0
208,TRANSFER,2454104.12,C1042702367,0.0,0.0,C1514738968,6742406.9,10304203.53,0,0,70,66.0
38,CASH_OUT,270264.54,C527356437,0.0,0.0,C1830166500,378162.99,648427.54,0,0,64,36.0
323,DEBIT,551.21,C606555394,186566.67,186015.47,C1827588116,43992.81,44544.02,0,0,58,53.0
277,CASH_OUT,129932.23,C1840406828,0.0,0.0,C546840027,291373.17,421305.4,0,0,86,70.0
15,CASH_OUT,81183.91,C57716554,0.0,0.0,C2002263115,486096.99,642041.54,0,0,25,89.0
32,CASH_OUT,604933.67,C1085892947,604933.67,0.0,C1138178950,35839.7,640773.38,1,0,67,38.0
467,TRANSFER,636942.02,C747042147,636942.02,0.0,C310235538,0.0,0.0,1,0,24,29.0
617,CASH_OUT,1398166.84,C338262259,1398166.84,0.0,C558846128,66095.91,1464262.75,1,0,61,33.0
413,TRANSFER,140333.35,C753726287,140333.35,0.0,C1558494610,0.0,0.0,1,0,67,36.0
694,PAYMENT,6503.26,C1471587790,22066.37,15563.1,M1025113932,0.0,0.0,0,0,24,NaN
19,PAYMENT,2186.75,C201217619,361575.47,359388.71,M440316100,0.0,0.0,0,0,68,NaN
182,CASH_OUT,338124.94,C683156292,20109.0,0.0,C1249131375,66889.23,405014.17,0,0,73,81.0
207,CASH_IN,142472.78,C282463665,4695136.43,4837609.22,C272236723,2584206.59,2441733.81,0,0,48,47.0
255,TRANSFER,667257.72,C275419621,667257.72,0.0,C771768546,0.0,0.0,1,0,56,71.0
266,TRANSFER,1911239.21,C543601110,1911239.21,0.0,C271369979,0.0,0.0,1,0,71,81.0
150,CASH_OUT,1994285.14,C1177478126,1994285.14,0.0,C801773447,150793.71,2145078.85,1,0,25,73.0
396,CASH_OUT,367686.88,C1110778858,16957.56,0.0,C2040690699,8635210.97,9002897.85,0,0,26,70.0
390,TRANSFER,4525901.25,C220187177,4525901.25,0.0,C1783675813,0.0,0.0,1,0,37,37.0
346,CASH_IN,164224.44,C2029588802,78234.0,242458.44,C990926057,0.0,0.0,0,0,26,73.0
169,TRANSFER,19244.9,C1225444134,19244.9,0.0,C999409522,0.0,0.0,1,0,61,89.0
211,PAYMENT,17675.14,C1051381599,0.0,0.0,M542664524,0.0,0.0,0,0,85,NaN
263,PAYMENT,4417.32,C662368656,52040.0,47622.68,M867674578,0.0,0.0,0,0,87,NaN
304,CASH_OUT,337923.11,C1619322953,0.0,0.0,C730701270,1854125.58,2192048.7,0,0,74,46.0
185,TRANSFER,193822.6,C353149618,2305.0,0.0,C466268378,0.0,193822.6,0,0,30,48.0
402,CASH_OUT,8048.48,C734536323,9962.0,1913.52,C775542460,480508.05,488556.53,0,0,29,80.0
252,CASH_IN,345233.6,C1500203650,49574.0,394807.6,C1315538544,224351.57,0.0,0,0,90,78.0
445,TRANSFER,72901.03,C1861496569,72901.03,0.0,C286946367,0.0,0.0,1,0,53,84.0
185,PAYMENT,28149.62,C1438937492,0.0,0.0,M1734469666,0.0,0.0,0,0,82,NaN
361,PAYMENT,30924.07,C1512251382,22974.0,0.0,M45699580,0.0,0.0,0,0,60,NaN
203,CASH_OUT,256059.21,C669145790,0.0,0.0,C887540922,568735.26,824794.47,0,0,21,24.0
358,PAYMENT,23606.91,C1256540849,73918.0,50311.09,M1038090748,0.0,0.0,0,0,57,NaN
578,TRANSFER,195562.98,C2030633531,195562.98,0.0,C1537336209,0.0,0.0,1,0,45,52.0
294,TRANSFER,7809301.98,C2147008654,7809301.98,0.0,C722948959,0.0,0.0,1,0,82,80.0
351,CASH_OUT,170570.13,C1122502480,0.0,0.0,C1577550136,2702300.68,2872870.81,0,0,33,18.0
345,PAYMENT,8246.12,C514830564,35721.0,27474.88,M258993827,0.0,0.0,0,0,84,NaN
453,TRANSFER,134725.66,C1443740367,134725.66,0.0,C465493916,0.0,0.0,1,0,44,30.0
321,CASH_OUT,116272.39,C1840881234,0.0,0.0,C1036480256,152232.57,268504.95,0,0,80,89.0
42,PAYMENT,6830.37,C1302180080,0.0,0.0,M1160722093,0.0,0.0,0,0,30,NaN
715,TRANSFER,1390048.67,C1903139702,1390048.67,0.0,C1780389653,0.0,0.0,1,0,79,65.0
185,TRANSFER,476890.47,C1700987687,476890.47,0.0,C463702368,0.0,0.0,1,0,64,61.0
696,CASH_OUT,44044.79,C616299190,44044.79,0.0,C1906321498,0.0,44044.79,1,0,61,47.0
44,CASH_OUT,44571.94,C330892703,44571.94,0.0,C648682751,11984.0,0.0,1,0,63,48.0
705,PAYMENT,15107.6,C39421998,0.0,0.0,M1078477357,0.0,0.0,0,0,39,NaN
531,CASH_OUT,13074.53,C1584841041,13074.53,0.0,C180700180,975600.51,988675.04,1,0,61,39.0
646,CASH_OUT,568292.72,C1541348158,568292.72,0.0,C264230226,0.0,568292.72,1,0,65,84.0
72,TRANSFER,2947783.87,C1641673590,2947783.87,0.0,C227659861,0.0,0.0,1,0,79,26.0
164,CASH_IN,154432.41,C1753060260,20904.0,175336.41,C1800466361,0.0,0.0,0,0,66,85.0
398,CASH_OUT,9725837.08,C792281006,9725837.08,0.0,C416165291,160684.93,9886522.01,1,0,58,19.0
719,TRANSFER,119306.06,C1183843461,119306.06,0.0,C1830685403,0.0,0.0,1,0,63,69.0
393,CASH_OUT,258716.23,C281266730,112084.63,0.0,C1949938346,12625869.66,12884585.89,0,0,64,52.0
74,TRANSFER,4582074.51,C1151172465,4582074.51,0.0,C2088124795,0.0,0.0,1,0,49,65.0
154,CASH_IN,3779.95,C1115019175,49929.0,53708.95,C2133143814,245286.34,241506.39,0,0,37,85.0
40,CASH_OUT,20314.97,C1545814282,20314.97,0.0,C183363284,1270005.54,1290320.51,1,0,20,41.0
150,CASH_OUT,67653.75,C277332716,67653.75,0.0,C1073000277,246219.93,313873.68,1,0,61,60.0
537,CASH_OUT,254773.22,C127960549,254773.22,0.0,C1692377188,672304.86,927078.09,1,0,81,80.0
227,CASH_IN,89274.25,C1787490463,2090357.61,2179631.87,C665888844,116061.06,26786.8,0,0,69,83.0
427,TRANSFER,59749.28,C1200211692,59749.28,0.0,C1441368122,0.0,0.0,1,0,85,36.0
425,TRANSFER,34839.32,C1183463100,34839.32,0.0,C796115130,0.0,0.0,1,0,76,57.0
348,CASH_OUT,142715.07,C1347324613,142715.07,0.0,C1496408935,1012855.59,1155570.66,1,0,43,57.0
494,TRANSFER,103909.1,C1648943042,103909.1,0.0,C1134805695,0.0,0.0,1,0,31,32.0
623,CASH_OUT,67128.33,C489879149,67128.33,0.0,C813701633,623880.13,691008.45,1,0,21,89.0
153,CASH_OUT,216340.23,C257048083,0.0,0.0,C1030079605,482587.52,698927.74,0,0,57,21.0
308,PAYMENT,14094.88,C1089649216,0.0,0.0,M466207715,0.0,0.0,0,0,45,NaN
259,PAYMENT,8156.53,C1133720133,138.0,0.0,M1379945036,0.0,0.0,0,0,81,NaN
352,CASH_OUT,600722.15,C1396066056,600722.15,0.0,C2095500377,2372103.71,2972825.85,1,0,44,37.0
360,CASH_OUT,882011.04,C1287818335,882011.04,0.0,C120939330,8202.09,890213.13,1,0,46,79.0
233,TRANSFER,1029518.42,C1031630844,252356.46,0.0,C1273406708,6147268.67,7176787.09,0,0,71,49.0
302,CASH_IN,21383.8,C2066606620,6814927.0,6836310.8,C517806715,7249232.04,7227848.24,0,0,68,66.0
185,PAYMENT,17089.2,C1668140042,538209.42,521120.22,M350394505,0.0,0.0,0,0,72,NaN
122,TRANSFER,2221683.68,C150631994,2221683.68,0.0,C1160422569,0.0,0.0,1,0,35,32.0
608,CASH_OUT,277048.48,C1001765380,277048.48,0.0,C1602457625,0.0,277048.48,1,0,44,26.0
259,PAYMENT,9235.25,C165247444,79235.0,69999.75,M1757647324,0.0,0.0,0,0,34,NaN
557,TRANSFER,74709.4,C171758172,74709.4,0.0,C1650736473,0.0,0.0,1,0,41,29.0
17,CASH_IN,266179.33,C1291582615,4532079.62,4798258.96,C1933182578,551190.25,437092.84,0,0,76,21.0
212,TRANSFER,31593.95,C1956751505,31593.95,0.0,C1580974524,0.0,0.0,1,0,34,35.0
137,CASH_OUT,3116833.75,C794060279,3116833.75,0.0,C928051601,456298.06,3573131.82,1,0,19,78.0
326,CASH_IN,49127.02,C1357227587,124552.0,173679.02,C1152820904,0.0,0.0,0,0,27,63.0
136,CASH_OUT,185672.66,C1427147245,65275.0,0.0,C1321973577,1563673.72,1749346.38,0,0,64,39.0
47,CASH_OUT,1388951.5,C1476504573,1388951.5,0.0,C598780092,459273.45,1848224.95,1,0,69,66.0
578,CASH_OUT,736677.36,C1320627151,736677.36,0.0,C166405434,190199.92,926877.28,1,0,27,84.0
43,PAYMENT,18658.61,C2043915684,0.0,0.0,M340891289,0.0,0.0,0,0,82,NaN
299,CASH_OUT,365664.1,C1056628239,0.0,0.0,C1424606682,499194.0,864858.11,0,0,55,30.0
345,TRANSFER,166271.16,C1392757965,166271.16,0.0,C472347889,0.0,0.0,1,0,45,28.0
397,CASH_OUT,200385.68,C1806380242,0.0,0.0,C794377378,352750.52,553136.2,0,0,39,78.0
510,CASH_OUT,844348.52,C1071582702,844348.52,0.0,C2098599173,37158.79,881507.31,1,0,22,31.0
308,TRANSFER,193493.64,C450337158,0.0,0.0,C200579637,2900276.23,3093769.87,0,0,18,39.0
203,PAYMENT,1153.47,C623730524,77137.0,75983.53,M128950270,0.0,0.0,0,0,86,NaN
22,CASH_OUT,461509.86,C2141057802,461509.86,0.0,C802885021,302583.81,764093.67,1,0,30,78.0
411,CASH_OUT,10000000.0,C1299526002,10000000.0,0.0,C1744662180,0.0,10000000.0,1,0,35,34.0
19,CASH_OUT,366342.26,C2053213419,0.0,0.0,C2035649347,406051.92,772394.18,0,0,42,60.0
671,TRANSFER,10000000.0,C1607380762,13441041.46,3441041.46,C1683234279,0.0,0.0,1,0,65,79.0
373,PAYMENT,5381.92,C2104812587,0.0,0.0,M904793848,0.0,0.0,0,0,47,NaN
261,PAYMENT,2922.28,C1323794248,247.0,0.0,M2091000325,0.0,0.0,0,0,57,NaN
275,CASH_IN,13547.72,C835602655,2294044.05,2307591.77,C1918999441,3862401.43,3848853.71,0,0,56,27.0
178,CASH_OUT,95798.02,C372858757,93055.95,0.0,C1746261400,596596.37,692394.38,0,0,84,32.0
218,CASH_OUT,145379.14,C1005866728,145379.14,0.0,C677701060,2214587.74,2359966.88,1,0,18,37.0
158,CASH_OUT,242164.21,C496461530,0.0,0.0,C220920433,393068.1,635232.31,0,0,57,19.0
470,TRANSFER,120843.94,C1360860736,120843.94,0.0,C832749526,0.0,0.0,1,0,32,34.0
296,CASH_OUT,312151.06,C1815382629,312151.06,0.0,C1669165813,181590.34,493741.41,1,0,25,47.0
188,PAYMENT,11024.7,C772925294,47717.0,36692.3,M165616303,0.0,0.0,0,0,53,NaN
396,CASH_OUT,150273.68,C1426351529,16612.0,0.0,C1832838910,104231.06,254504.74,0,0,82,23.0
53,CASH_OUT,3640271.29,C108318597,3640271.29,0.0,C1038092429,6525.95,3646797.25,1,0,18,28.0
6,TRANSFER,26768.5,C457596841,26768.5,0.0,C1956477953,0.0,0.0,1,0,27,41.0
252,CASH_IN,300534.89,C2074298041,9069.0,309603.89,C1468817092,135178.81,0.0,0,0,62,40.0
397,PAYMENT,30934.67,C1826924579,421983.67,391049.01,M1982328803,0.0,0.0,0,0,49,NaN
330,CASH_IN,114147.65,C1758206107,1337566.57,1451714.22,C1345190434,1406344.36,1292196.71,0,0,82,74.0
462,CASH_OUT,67921.66,C1120272474,67921.66,0.0,C521660749,338544.14,406465.81,1,0,45,27.0
134,CASH_IN,79211.93,C1080589133,18880056.12,18959268.05,C916539593,5235812.6,5156600.67,0,0,67,64.0
681,TRANSFER,8104557.88,C2106211047,8104557.88,0.0,C1629558772,0.0,0.0,1,0,83,29.0
237,PAYMENT,1479.78,C1112892690,28934.0,27454.22,M676028041,0.0,0.0,0,0,23,NaN
284,CASH_IN,11963.96,C801512381,14212.0,26175.96,C332624518,2763960.8,2751996.85,0,0,62,40.0
325,PAYMENT,19409.44,C636495378,54699.0,35289.56,M1723271273,0.0,0.0,0,0,22,NaN
699,CASH_OUT,148714.54,C1745419959,148714.54,0.0,C1737815990,0.0,148714.54,1,0,24,51.0
735,CASH_OUT,444898.97,C997831977,444898.97,0.0,C709373324,1970664.81,2415563.78,1,0,87,43.0
664,CASH_OUT,84771.55,C528998506,84771.55,0.0,C1971161098,1016318.82,1101090.37,1,0,41,35.0
139,CASH_IN,253849.35,C1558972931,5847791.76,6101641.11,C824285986,643763.78,389914.44,0,0,29,27.0
252,CASH_OUT,124042.55,C1223613173,0.0,0.0,C1184016722,5269059.51,5393102.06,0,0,37,75.0
473,CASH_OUT,70239.81,C867506541,70239.81,0.0,C1424690592,255444.42,325684.23,1,0,33,57.0
42,CASH_OUT,163796.77,C325127424,30978.0,0.0,C1018261220,8520.83,172317.6,0,0,59,35.0
100,TRANSFER,54994.1,C126342805,54994.1,0.0,C169029118,0.0,0.0,1,0,22,28.0
16,CASH_OUT,433633.63,C80966683,0.0,0.0,C1549245257,703614.11,1137247.74,0,0,36,76.0
275,TRANSFER,21323.28,C498498940,21323.28,0.0,C490070900,0.0,0.0,1,0,49,35.0
533,TRANSFER,3439121.37,C11425665,3439121.37,0.0,C1844668736,0.0,0.0,1,0,58,20.0
133,PAYMENT,2945.43,C1569768290,202553.76,199608.33,M475909738,0.0,0.0,0,0,82,NaN
514,CASH_OUT,149312.91,C992054024,0.0,0.0,C80662835,330521.24,479834.15,0,0,46,68.0
11,PAYMENT,6247.47,C205742213,0.0,0.0,M435677034,0.0,0.0,0,0,25,NaN
140,PAYMENT,8855.35,C1554409989,20940.0,12084.65,M965440355,0.0,0.0,0,0,75,NaN
9,PAYMENT,9958.82,C598784710,11170.0,1211.18,M1033688551,0.0,0.0,0,0,70,NaN
171,TRANSFER,1777674.32,C847645948,1777674.32,0.0,C269162612,0.0,0.0,1,0,53,76.0
184,TRANSFER,4429.77,C1067641462,0.0,0.0,C1603745238,14544.46,18974.23,0,0,56,26.0
210,CASH_IN,9998.65,C866019915,19499814.95,19509813.6,C1106747865,36859.77,26861.12,0,0,76,70.0
179,TRANSFER,225361.44,C1592823554,225361.44,0.0,C1657758486,0.0,0.0,1,0,63,68.0
328,CASH_IN,112188.08,C1402705255,8433169.05,8545357.13,C1365661208,989497.11,877309.03,0,0,43,37.0
44,TRANSFER,134642.04,C1281910030,378601.52,243959.48,C398930099,1497323.28,1631965.33,0,0,62,48.0
164,PAYMENT,3056.97,C90165753,34284.58,31227.61,M740178710,0.0,0.0,0,0,25,NaN
323,PAYMENT,14334.73,C236549437,18142.0,3807.27,M1189531223,0.0,0.0,0,0,52,NaN
547,CASH_OUT,1139983.15,C992997855,1139983.15,0.0,C506708945,164063.15,1304046.31,1,0,31,38.0
330,CASH_OUT,9198459.96,C1904629487,9198459.96,0.0,C1741955070,258747.84,15173859.31,1,0,59,28.0
488,TRANSFER,50279.4,C260298539,50279.4,0.0,C1861429530,0.0,0.0,1,0,82,83.0
630,CASH_OUT,728256.03,C71817191,728256.03,0.0,C1195588352,739449.0,1467705.03,1,0,40,60.0
84,CASH_OUT,296349.8,C1518895613,296349.8,0.0,C315643365,0.0,296349.8,1,0,42,81.0
102,CASH_OUT,656118.37,C1063463883,656118.37,0.0,C268277254,161482.64,817601.02,1,0,33,33.0
701,CASH_OUT,306691.05,C1742581388,306691.05,0.0,C1623138506,0.0,306691.05,1,0,73,65.0
396,CASH_OUT,353326.11,C1539493999,0.0,0.0,C1059267860,3954805.45,4308131.56,0,0,72,36.0
139,CASH_OUT,233026.55,C647097593,0.0,0.0,C52485657,930282.75,1219833.97,0,0,81,53.0
201,CASH_IN,131969.3,C569308635,1496082.2,1628051.5,C137441555,2348807.59,2216838.29,0,0,81,76.0
568,TRANSFER,66188.66,C1129139063,66188.66,0.0,C1828742646,0.0,0.0,1,0,76,57.0
58,TRANSFER,378688.65,C801354252,378688.65,0.0,C388808912,0.0,0.0,1,0,47,49.0
229,CASH_OUT,257171.48,C1637263571,0.0,0.0,C1600185422,2236654.17,2493825.65,0,0,81,71.0
154,CASH_IN,227190.88,C1780329696,814.0,228004.88,C1927651988,1266335.27,1039144.39,0,0,56,78.0
579,TRANSFER,32372.82,C1312636878,32372.82,0.0,C1253283859,0.0,0.0,1,0,82,49.0
105,CASH_OUT,40413.81,C209849944,40413.81,0.0,C580913459,0.0,40413.81,1,0,55,76.0
120,CASH_OUT,92250.17,C2055498953,0.0,0.0,C893193802,401913.06,494163.23,0,0,63,82.0
716,TRANSFER,921393.95,C1878448827,921393.95,0.0,C765829328,0.0,0.0,1,0,71,24.0
228,CASH_OUT,56429.98,C887221724,111758.0,55328.02,C1372634910,22851.38,79281.35,0,0,86,54.0
174,TRANSFER,1536245.52,C1831248257,1536245.52,0.0,C525486982,0.0,0.0,1,0,31,47.0
155,PAYMENT,10270.37,C1656753559,0.0,0.0,M1556469482,0.0,0.0,0,0,51,NaN
694,CASH_OUT,8980853.88,C822799769,8980853.88,0.0,C2068912679,50532.12,9031386.0,1,0,29,20.0
110,CASH_OUT,2145934.81,C787958197,2145934.81,0.0,C466866036,757371.57,2903306.38,1,0,18,84.0
638,TRANSFER,249017.98,C682034633,249017.98,0.0,C650703118,0.0,0.0,1,0,78,83.0
138,CASH_OUT,138199.32,C1330707255,0.0,0.0,C533238339,501401.15,639600.47,0,0,30,25.0
138,PAYMENT,24812.34,C1973718640,271750.76,246938.42,M859309092,0.0,0.0,0,0,72,NaN
135,CASH_OUT,226202.06,C2048433512,0.0,0.0,C1938700086,728163.15,954365.2,0,0,54,36.0
249,CASH_IN,283131.29,C1670479823,20972016.04,21255147.33,C1946576207,2746611.69,2463480.4,0,0,55,82.0
229,PAYMENT,8510.62,C328280615,0.0,0.0,M158040071,0.0,0.0,0,0,76,NaN
352,CASH_OUT,86855.66,C504462404,1049.0,0.0,C1672720420,339524.67,426380.34,0,0,19,56.0
525,TRANSFER,365406.36,C1946606663,0.0,0.0,C857510593,4287385.71,4652792.07,0,0,65,20.0
330,TRANSFER,44121.97,C1266013737,458886.0,414764.03,C2142912369,0.0,44121.97,0,0,56,87.0
546,TRANSFER,24773.86,C1068269457,24773.86,0.0,C746567344,0.0,0.0,1,0,20,64.0
131,TRANSFER,10000000.0,C2046014385,17476725.66,7476725.66,C97016938,0.0,0.0,1,0,43,40.0
38,CASH_OUT,292542.3,C1416753169,824775.0,532232.7,C1965578249,0.0,433726.44,0,0,71,28.0
188,CASH_OUT,64772.65,C100217827,0.0,0.0,C1373099197,176042.39,240815.04,0,0,33,81.0
226,CASH_IN,66826.08,C1823115562,3341967.14,3408793.23,C1913760439,499888.04,433061.96,0,0,27,74.0
542,CASH_OUT,47583.0,C1876844531,0.0,0.0,C478518738,424846.56,472429.56,0,0,83,30.0
21,TRANSFER,281072.53,C1739886637,52434.0,0.0,C380962191,1259432.02,1540504.55,0,0,29,67.0
285,PAYMENT,15611.19,C752183317,0.0,0.0,M796159736,0.0,0.0,0,0,88,NaN
275,TRANSFER,510568.97,C1427414054,181188.0,0.0,C1067307477,229414.2,739983.18,0,0,90,74.0
307,CASH_OUT,78269.52,C1277844810,0.0,0.0,C2122032506,290161.49,368431.01,0,0,74,75.0
276,CASH_IN,35475.73,C1084307593,520.0,35995.73,C1292684250,18136.82,0.0,0,0,30,85.0
131,CASH_IN,93000.57,C1853847073,113.0,93113.57,C211031497,1141809.37,1048808.8,0,0,85,28.0
520,CASH_OUT,53325.6,C1591981184,53325.6,0.0,C1131267206,753904.94,807230.54,1,0,22,89.0
302,PAYMENT,4195.5,C2004630681,10376.0,6180.5,M1630512534,0.0,0.0,0,0,69,NaN
257,CASH_OUT,174839.75,C170238979,32316.0,0.0,C664395770,207330.36,382170.11,0,0,20,53.0
381,CASH_OUT,703882.14,C536229178,703882.14,0.0,C1631425585,100650.86,804533.01,1,0,70,76.0
323,CASH_OUT,246435.0,C1863295391,116337.0,0.0,C1311187594,173654.99,420090.0,0,0,44,57.0
329,TRANSFER,84312.29,C1386334187,84312.29,0.0,C250821807,0.0,0.0,1,0,57,70.0
249,CASH_OUT,2085019.56,C1108045976,2085019.56,0.0,C50003674,152830.87,2237850.44,1,0,24,34.0
276,PAYMENT,352.34,C836263168,0.0,0.0,M746498883,0.0,0.0,0,0,60,NaN
583,CASH_OUT,2149658.47,C538317086,2149658.47,0.0,C1665512792,0.0,2149658.47,1,0,69,71.0
461,TRANSFER,873356.47,C1856023832,873356.47,0.0,C625389009,0.0,0.0,1,0,68,53.0
190,CASH_IN,57860.87,C173003603,9993.0,67853.87,C1189389464,0.0,0.0,0,0,22,22.0
321,PAYMENT,16239.25,C415273322,59379.0,43139.75,M822689734,0.0,0.0,0,0,90,NaN
578,CASH_OUT,195562.98,C653654841,195562.98,0.0,C1065862739,1738048.97,1933611.96,1,0,35,81.0
493,CASH_OUT,144452.14,C1064034527,144452.14,0.0,C1937398960,223043.46,367495.6,1,0,21,25.0
68,TRANSFER,281743.12,C2139323336,281743.12,0.0,C1787061281,0.0,0.0,1,0,64,60.0
33,CASH_IN,173213.94,C56119989,60984.11,234198.05,C1223581187,702945.0,0.0,0,0,24,68.0
741,TRANSFER,383661.1,C457476945,383661.1,0.0,C1688658215,0.0,0.0,1,0,56,87.0
38,CASH_OUT,292703.27,C420297607,618054.04,325350.77,C708232604,3022793.88,3315497.15,0,0,87,77.0
302,CASH_OUT,1788729.73,C446736927,1788729.73,0.0,C1581175229,109598.5,1898328.23,1,0,55,65.0
698,TRANSFER,748726.81,C598739398,748726.81,0.0,C2062724919,0.0,0.0,1,0,76,71.0
350,TRANSFER,484772.73,C1980995791,484772.73,0.0,C1952713155,0.0,0.0,1,0,37,51.0
371,CASH_OUT,148662.12,C1371086955,0.0,0.0,C1688029923,216025.41,364687.53,0,0,62,33.0
234,CASH_OUT,309722.65,C1858457278,267.0,0.0,C819771904,0.0,309722.65,0,0,34,73.0
188,CASH_IN,2544.61,C2117224063,21649047.36,21651591.97,C758656375,9913.0,0.0,0,0,84,68.0
322,CASH_IN,72836.79,C1763490301,4734953.14,4807789.93,C1143001002,120912.59,48075.79,0,0,90,61.0
323,PAYMENT,18892.92,C2079179633,0.0,0.0,M245886605,0.0,0.0,0,0,79,NaN
369,TRANSFER,517396.86,C1469036734,0.0,0.0,C2128248300,1870487.71,2387884.57,0,0,75,34.0
282,TRANSFER,524482.13,C1957690335,0.0,0.0,C24466545,4794086.33,5318568.46,0,0,21,59.0
550,PAYMENT,1475.29,C1492086749,19997.0,18521.71,M765105533,0.0,0.0,0,0,89,NaN
417,CASH_OUT,1049586.54,C2136497575,1049586.54,0.0,C1080081723,8366.77,1057953.31,1,0,26,27.0
403,TRANSFER,2371324.81,C1838733636,2371324.81,0.0,C1533106811,0.0,0.0,1,0,43,50.0
358,PAYMENT,33906.93,C1584131986,86639.0,52732.07,M603853809,0.0,0.0,0,0,42,NaN
164,CASH_OUT,8546.21,C1849956741,0.0,0.0,C2010547624,2094028.61,2102574.82,0,0,54,89.0
121,TRANSFER,130987.75,C575671201,130987.75,0.0,C2040166984,0.0,0.0,1,0,28,52.0
164,CASH_OUT,143062.68,C1276595798,15549.0,0.0,C1986475519,0.0,143062.68,0,0,28,20.0
204,CASH_IN,442441.17,C1397943633,2330625.66,2773066.84,C10922743,1247837.4,805396.23,0,0,82,34.0
260,TRANSFER,60226.06,C415054779,60226.06,0.0,C20386359,0.0,0.0,1,0,74,78.0
642,TRANSFER,32660.58,C1547797101,32660.58,0.0,C1070729572,0.0,0.0,1,0,22,59.0
261,PAYMENT,7867.45,C1379409827,20816.0,12948.55,M2105242130,0.0,0.0,0,0,75,NaN
137,TRANSFER,3116833.75,C965340171,3116833.75,0.0,C863634081,0.0,0.0,1,0,64,35.0
232,CASH_OUT,1454888.86,C1822149837,1454888.86,0.0,C382918282,278158.89,1733047.75,1,0,84,36.0
328,CASH_OUT,261068.36,C1004092908,0.0,0.0,C626261795,931125.96,1192194.32,0,0,54,30.0
302,CASH_OUT,34784.58,C1656397552,0.0,0.0,C1155546797,435726.73,470511.31,0,0,89,54.0
394,PAYMENT,31122.18,C371244042,105217.0,74094.82,M1162402372,0.0,0.0,0,0,37,NaN
252,CASH_IN,154031.68,C2019572335,25485566.59,25639598.27,C427861943,498812.46,344780.78,0,0,19,56.0
367,TRANSFER,435867.16,C790089745,435867.16,0.0,C1816333758,0.0,0.0,1,0,22,76.0
208,CASH_IN,197099.22,C1123632931,4112526.02,4309625.24,C1677520341,1559981.06,1362881.84,0,0,80,71.0
342,TRANSFER,22402.21,C594348983,22402.21,0.0,C978716589,0.0,0.0,1,0,39,40.0
265,TRANSFER,5721871.91,C1616758519,5721871.91,0.0,C96929934,0.0,0.0,1,0,46,58.0
71,TRANSFER,304085.48,C378617827,304085.48,0.0,C1265131322,0.0,0.0,1,0,62,52.0
259,CASH_OUT,1950373.54,C1812490889,1950373.54,0.0,C1544763161,331310.07,2281683.61,1,0,52,54.0
529,CASH_OUT,1399724.98,C907660116,1399724.98,0.0,C1464428552,440633.99,1840358.97,1,0,65,51.0
361,TRANSFER,3421212.04,C398903352,3421212.04,0.0,C2067388128,0.0,0.0,1,0,58,60.0
214,PAYMENT,766.45,C1788667579,87226.0,86459.55,M1653160181,0.0,0.0,0,0,46,NaN
178,TRANSFER,102660.35,C1381052482,102660.35,0.0,C1661818844,0.0,0.0,1,0,90,27.0
329,PAYMENT,3588.45,C1267650014,0.0,0.0,M1057627642,0.0,0.0,0,0,27,NaN
401,CASH_IN,167596.79,C1283960431,24127.0,191723.79,C790533578,197394.31,29797.52,0,0,85,56.0
631,TRANSFER,696575.46,C492478003,696575.46,0.0,C29466655,0.0,0.0,1,0,54,40.0
281,PAYMENT,1698.0,C1362221431,941.0,0.0,M1050583652,0.0,0.0,0,0,53,NaN
402,CASH_IN,577915.67,C1321835108,1595427.96,2173343.63,C535927702,796328.14,218412.47,0,0,88,84.0
156,CASH_OUT,134497.41,C1196634718,134497.41,0.0,C1667005815,16202218.65,16336716.06,1,0,69,78.0
379,PAYMENT,642.64,C799215551,329314.0,328671.36,M212985500,0.0,0.0,0,0,27,NaN
403,CASH_OUT,10419.98,C1055282403,194394.5,183974.52,C291671792,82950652.18,82961072.16,0,0,35,44.0
103,TRANSFER,137508.01,C2062277295,137508.01,0.0,C1254777952,0.0,0.0,1,0,28,71.0
733,CASH_OUT,905919.58,C845679365,905919.58,0.0,C232109757,82944.63,988864.21,1,0,36,20.0
