transaction_id,timestamp,source_account,destination_account,transaction_type,amount,customer_age,ip_address,device_id,location,channel,is_fraud,fraud_type
TXfc6e4d03,2025-01-05 23:03:41,ACCT38423,ACCT67081,Online Payment,1933.29,70,81.6.173.86,DEV-3712,Washington,ATM,False,
TXc5bc1cde,2025-01-29 22:32:57,ACCT27624,EXT-18952,Wire Transfer,3737.85,88,155.23.192.105,DEV-9879,Florida,Branch,False,
TXda4d319a,2025-01-23 20:40:46,ACCT94352,ACCT91788,Deposit,9111.73,79,85.173.28.82,DEV-5221,Arizona ,ATM,False,
TXb64c03e2,2025-01-03 18:14:38,ACCT59809,ACCT89835,Deposit,6494.64,86,228.121.144.104,DEV-8477,Arizona ,ATM,False,
TX9c71012c,2025-01-19 08:10:40,ACCT69988,ACCT33761,Online Payment,9737.08,89,135.237.111.134,DEV-3812,Florida,Online Banking,False,
TXdeb4a533,2025-01-14 09:27:29,ACCT42825,EXT-65816,Online Payment,1306.11,75,222.97.91.188,DEV-4777,New York,Branch,False,
TX67f8e80e,2025-01-29 12:33:14,ACCT84995,ACCT29920,Online Payment,4080.01,90,176.168.250.218,DEV-2612,Florida,Mobile App,False,
TX7275e6ef,2025-01-25 05:19:58,ACCT80392,ACCT35319,Deposit,1738.03,72,199.101.26.101,DEV-2769,Ohio,ATM,False,
TX0391fff0,2025-01-08 00:19:33,ACCT94087,ACCT31755,Deposit,4470.9,69,158.134.127.170,DEV-4139,Pennsylvania,ATM,False,
TX54a98166,2025-01-17 19:40:30,ACCT78559,EXT-41020,Deposit,211.74,77,242.131.206.212,DEV-5652,Texas,Mobile App,False,
TX9183f918,2025-01-27 22:25:09,ACCT23529,EXT-38819,Wire Transfer,4505.78,90,132.93.191.105,DEV-9790,California,Mobile App,False,
TXb029750a,2025-01-18 19:20:43,ACCT12666,ACCT69988,Online Payment,171.31,73,118.34.178.153,DEV-1576,Pennsylvania,Online Banking,True,Personal Data Breach
TXa1b23dfd,2025-01-30 22:32:47,ACCT43202,ACCT82650,Online Payment,9879.75,78,112.93.232.228,DEV-9161,Colorado,Branch,True,Confidence/Romance
TX78289ee7,2025-01-14 15:49:21,ACCT89894,ACCT61303,Deposit,4348.14,75,139.134.241.28,DEV-7538,Ohio,Mobile App,False,
TX1f81d660,2025-01-27 07:26:33,ACCT91081,ACCT70983,Deposit,4513.27,74,228.11.185.4,DEV-8322,Ohio,Online Banking,False,
TXfa523c07,2025-01-24 05:26:06,ACCT60570,ACCT83577,Deposit,6467.57,69,124.160.8.144,DEV-9223,Ohio,Online Banking,False,
TX126a4e67,2025-01-01 00:25:43,ACCT35110,ACCT72330,Deposit,2859.6,82,211.111.43.86,DEV-5823,Ohio,Branch,False,
TX947178e2,2025-01-09 17:07:41,ACCT26919,ACCT51888,Withdrawal,2811.3,74,203.160.90.38,DEV-7935,Colorado,Online Banking,False,
TXe5a342fb,2025-01-20 15:47:39,ACCT47541,ACCT62387,Wire Transfer,7807.26,72,222.109.243.201,DEV-8360,Ohio,ATM,True,Tech Support
TX04ad858d,2025-01-19 08:16:00,ACCT12056,ACCT12439,Online Payment,9035.66,82,35.139.13.201,DEV-8846,Ohio,Mobile App,False,
TX7f5f47ed,2025-01-09 05:54:27,ACCT56849,ACCT38423,Withdrawal,6996.57,72,199.103.154.38,DEV-1784,Ohio,Mobile App,False,
TX98122429,2025-01-30 20:10:49,ACCT32602,EXT-60843,Wire Transfer,8125.99,73,210.112.34.210,DEV-8373,Colorado,ATM,True,Tech Support
TXe7c99596,2025-01-04 00:11:13,ACCT48076,ACCT18954,Online Payment,5040.38,64,16.142.41.193,DEV-9272,Florida,Online Banking,False,
TX431f8c6b,2025-01-01 16:32:23,ACCT47922,ACCT78332,Deposit,5038.94,81,229.73.165.46,DEV-7602,Florida,Branch,False,
TX2531c882,2025-01-13 06:40:47,ACCT86028,EXT-59553,Wire Transfer,6832.14,73,241.23.168.47,DEV-8291,Florida,Mobile App,True,Real Estate
TX63995bdb,2025-01-01 10:25:03,ACCT45442,EXT-93290,Withdrawal,9840.91,85,83.67.236.195,DEV-4824,California,Branch,False,
TX03568719,2025-01-25 20:38:45,ACCT13358,ACCT64262,Online Payment,9963.97,70,140.137.73.8,DEV-5949,Ohio,ATM,False,
TXab80d9c0,2025-01-13 20:31:13,ACCT33819,EXT-19031,Deposit,6078.44,76,35.248.205.33,DEV-3584,Colorado,ATM,False,
TXe0e33373,2025-01-04 13:24:40,ACCT47541,ACCT25886,Withdrawal,5093.54,72,52.13.141.74,DEV-8240,Colorado,ATM,False,
TX2dff7f33,2025-01-23 15:46:58,ACCT24958,EXT-10337,Wire Transfer,5894.92,81,127.64.190.79,DEV-9632,Pennsylvania,ATM,False,
TX12969443,2025-01-29 19:44:52,ACCT30539,ACCT14154,Withdrawal,635.29,77,186.178.29.94,DEV-7325,New York,Online Banking,False,
TX9dbb9932,2025-01-16 14:46:44,ACCT78332,ACCT87738,Withdrawal,8232.48,66,197.207.173.199,DEV-8490,Washington,Mobile App,False,
TXb3627aeb,2025-01-10 03:38:20,ACCT38572,EXT-49809,Withdrawal,6492.03,86,251.82.35.14,DEV-5880,Florida,Branch,True,Real Estate
TX8620ef2d,2025-01-10 04:27:36,ACCT17862,ACCT15642,Wire Transfer,4687.52,69,153.35.176.24,DEV-2314,Ohio,Mobile App,True,Confidence/Romance
TXce677274,2025-01-18 02:47:19,ACCT56153,EXT-47361,Deposit,2732.91,88,58.206.227.121,DEV-9367,Arizona ,Online Banking,False,
TX98dd840f,2025-01-03 11:22:10,ACCT17862,EXT-13544,Withdrawal,5539.24,69,156.3.98.232,DEV-6226,Colorado,Branch,True,Extortion
TX6aca15a5,2025-01-17 22:08:59,ACCT16712,ACCT32602,Online Payment,7985.88,85,230.176.136.8,DEV-4531,New York,Branch,True,Confidence/Romance
TXbbdee177,2025-01-08 04:58:24,ACCT36864,ACCT30539,Deposit,9250.7,63,124.90.159.146,DEV-8248,Florida,ATM,False,
TX6f874581,2025-01-29 12:09:59,ACCT74135,ACCT10481,Wire Transfer,9513.94,78,142.43.23.230,DEV-4455,Pennsylvania,Mobile App,True,Tech Support
TX527d1117,2025-01-05 07:48:21,ACCT24958,ACCT69673,Online Payment,9194.98,81,234.163.11.158,DEV-7485,California,Mobile App,False,
TX97bbcf0f,2025-01-20 07:04:04,ACCT86819,ACCT16328,Wire Transfer,1559.32,73,88.191.30.252,DEV-2271,Colorado,ATM,False,
TX2d864d38,2025-01-10 07:32:36,ACCT36220,ACCT12666,Wire Transfer,2469.22,84,247.23.224.243,DEV-1094,New York,Mobile App,False,
TXbb194cc5,2025-01-18 07:24:40,ACCT50665,EXT-38125,Wire Transfer,5262.88,86,48.10.255.124,DEV-6766,Texas,ATM,False,
TXf37ae599,2025-01-24 21:28:24,ACCT26919,ACCT39683,Deposit,2458.1,74,80.229.221.220,DEV-7554,Texas,Mobile App,False,
TX2321dbb0,2025-01-01 04:49:34,ACCT35987,ACCT82813,Online Payment,4928.37,80,142.216.119.196,DEV-4907,Florida,ATM,True,Tech Support
TX4328ce9c,2025-01-16 04:33:27,ACCT31755,ACCT97817,Deposit,4122.36,83,66.244.139.137,DEV-3567,Ohio,Online Banking,False,
TXcac1db08,2025-01-21 00:24:46,ACCT59602,ACCT52048,Withdrawal,7334.1,90,200.90.10.168,DEV-1383,Ohio,Branch,True,Confidence/Romance
TXca0b3bc1,2025-01-05 08:24:39,ACCT16916,EXT-21470,Wire Transfer,7323.74,81,247.18.107.191,DEV-4602,Florida,Mobile App,True,Tech Support
TX21409719,2025-01-27 21:20:43,ACCT51888,ACCT62713,Withdrawal,6640.59,80,213.68.243.24,DEV-2856,Ohio,ATM,False,
TX86681d1c,2025-01-19 08:44:06,ACCT98687,ACCT11237,Online Payment,6652.16,61,63.191.72.146,DEV-8960,California,Online Banking,False,
TXf5c63cc1,2025-01-08 08:17:22,ACCT68768,ACCT94927,Online Payment,5408.53,72,151.130.50.13,DEV-8758,Arizona ,Online Banking,True,Confidence/Romance
TX7acd8e3d,2025-01-05 11:08:56,ACCT14097,ACCT49035,Wire Transfer,9140.31,68,184.252.156.45,DEV-3283,Pennsylvania,ATM,True,Real Estate
TX603945bf,2025-01-14 02:40:57,ACCT81479,EXT-55382,Deposit,8846.65,75,182.24.53.67,DEV-6565,Texas,Online Banking,True,Real Estate
TXf423bca1,2025-01-20 03:39:44,ACCT24958,EXT-45531,Deposit,7800.95,81,104.110.221.28,DEV-7959,Texas,Online Banking,False,
TXad362882,2025-01-27 16:50:28,ACCT82813,ACCT65405,Wire Transfer,9650.23,90,79.113.219.121,DEV-2159,Washington,Branch,False,
TX17146e9f,2025-01-17 04:05:43,ACCT23229,ACCT54806,Deposit,5335.6,61,38.157.39.85,DEV-1524,Ohio,Online Banking,False,
TXfcd19606,2025-01-25 18:14:00,ACCT14535,ACCT51888,Withdrawal,2822.46,85,81.240.130.40,DEV-8624,Ohio,Branch,False,
TXbf3ab035,2025-01-16 14:27:23,ACCT88368,ACCT46919,Wire Transfer,6322.22,73,57.82.60.68,DEV-3740,Florida,Branch,False,
TXd0b8f8dc,2025-01-10 18:14:50,ACCT71002,ACCT75642,Deposit,8555.97,80,67.227.43.152,DEV-8404,Washington,Branch,True,Extortion
TX924debfe,2025-01-13 08:54:26,ACCT24785,EXT-66792,Wire Transfer,2181.34,65,180.240.113.78,DEV-6338,Ohio,ATM,False,
TX03184685,2025-01-18 23:53:06,ACCT50219,EXT-11735,Deposit,9841.4,80,140.14.104.107,DEV-8808,Washington,Branch,False,
TXec61db1c,2025-01-29 05:11:34,ACCT97260,ACCT18854,Online Payment,9266.72,83,235.70.160.217,DEV-8725,Texas,ATM,False,
TX5ed84dab,2025-01-18 04:37:42,ACCT36971,ACCT54011,Deposit,5369.81,81,63.83.13.130,DEV-7658,Florida,ATM,False,
TX529d2ea0,2025-01-17 12:15:18,ACCT43074,ACCT26919,Withdrawal,6925.17,65,8.17.55.144,DEV-4277,Texas,Mobile App,True,Investment
TX6b3f927b,2025-01-01 23:00:14,ACCT79821,ACCT82813,Deposit,4813.39,86,96.61.80.117,DEV-3595,Washington,ATM,False,
TX2f8e7382,2025-01-16 03:40:57,ACCT35110,ACCT10083,Online Payment,1407.25,82,231.93.48.70,DEV-6819,California,Branch,False,
TX55cca0ad,2025-01-04 16:35:42,ACCT83344,ACCT97882,Online Payment,7241.5,66,173.21.156.28,DEV-8675,California,ATM,False,
TX1115a34e,2025-01-06 12:08:11,ACCT72330,ACCT29422,Wire Transfer,4303.02,69,60.83.18.239,DEV-1810,Florida,Mobile App,False,
TXa04d2ede,2025-01-02 00:21:47,ACCT30539,EXT-59872,Withdrawal,2543.44,77,100.245.170.207,DEV-6358,Arizona ,ATM,False,
TX7fe72437,2025-01-06 16:41:44,ACCT76386,EXT-98976,Online Payment,3123.95,70,78.170.209.4,DEV-5961,Texas,Mobile App,False,
TXa337b7de,2025-01-18 06:14:24,ACCT52048,EXT-59624,Online Payment,5489.99,62,117.218.230.9,DEV-6608,Florida,ATM,True,Investment
TXf81305ba,2025-01-23 09:05:49,ACCT67862,ACCT50699,Withdrawal,5522.38,66,186.207.244.218,DEV-8015,Washington,Branch,True,Extortion
TXc1ad3c8e,2025-01-19 22:24:05,ACCT23934,ACCT86563,Wire Transfer,1967.58,86,111.125.27.60,DEV-3349,Colorado,Online Banking,False,
TX88513f72,2025-01-18 05:03:45,ACCT66085,ACCT25181,Online Payment,170.97,81,121.49.62.88,DEV-2651,Pennsylvania,ATM,False,
TXdba7d6c6,2025-01-30 10:29:39,ACCT80058,ACCT47516,Deposit,6955.26,80,19.99.112.190,DEV-9962,Pennsylvania,Mobile App,False,
TX963b935a,2025-01-28 10:47:22,ACCT43074,ACCT59772,Online Payment,3981.19,65,228.93.29.100,DEV-2120,Washington,ATM,False,
TX6d21a939,2025-01-04 13:44:37,ACCT18025,EXT-78077,Withdrawal,1508.32,89,26.153.150.135,DEV-8293,New York,Mobile App,True,Confidence/Romance
TX185f2f58,2025-01-16 06:01:59,ACCT38629,ACCT44655,Online Payment,2219.34,65,110.228.33.122,DEV-7659,New York,ATM,False,
TX73848af8,2025-01-18 00:46:23,ACCT49109,ACCT73153,Withdrawal,2867.24,68,37.202.7.223,DEV-8636,Florida,Branch,True,Real Estate
TXe7b520c6,2025-01-09 21:43:53,ACCT10849,ACCT86038,Wire Transfer,3564.28,78,55.68.73.206,DEV-6054,Ohio,Online Banking,False,
TXd7f53b55,2025-01-03 18:26:21,ACCT31755,ACCT83604,Withdrawal,9452.67,83,103.242.7.66,DEV-8140,Pennsylvania,Branch,False,
TXd7a44994,2025-01-28 04:44:38,ACCT86819,ACCT24402,Online Payment,7103.63,73,84.39.15.115,DEV-4982,Florida,Online Banking,True,Tech Support
TXdc37a56c,2025-01-25 15:30:07,ACCT24958,ACCT89575,Withdrawal,2856.16,81,32.111.54.210,DEV-9952,Washington,Online Banking,True,Tech Support
TXbee49887,2025-01-11 11:55:11,ACCT75962,EXT-10094,Withdrawal,9021.97,83,152.31.206.72,DEV-2750,Texas,Mobile App,False,
TXc814d825,2025-01-12 18:53:51,ACCT64476,ACCT89894,Deposit,2588.64,88,129.223.127.61,DEV-5705,Ohio,ATM,False,
TX9893fd01,2025-01-21 11:48:51,ACCT18266,ACCT11188,Withdrawal,3524.58,72,26.215.38.129,DEV-2263,Florida,Online Banking,False,
TXba7d03dd,2025-01-15 21:13:05,ACCT16328,ACCT54766,Online Payment,5054.93,72,22.42.91.137,DEV-1814,Arizona ,Branch,False,
TXb9cc1803,2025-01-23 03:46:31,ACCT56849,ACCT11735,Online Payment,882.2,72,96.86.118.198,DEV-9572,Pennsylvania,ATM,False,
TXbd34c933,2025-01-10 20:14:53,ACCT92077,ACCT53403,Deposit,855.2,87,5.128.212.113,DEV-7217,Colorado,ATM,False,
TXb15563c1,2025-01-01 10:12:48,ACCT24958,EXT-25477,Online Payment,7039.76,81,254.71.141.28,DEV-6600,Arizona ,ATM,False,
TX521d477a,2025-01-09 08:29:24,ACCT71232,ACCT43074,Withdrawal,9750.57,60,188.118.164.251,DEV-4865,Washington,ATM,False,
TX2b8b5dbc,2025-01-03 19:38:06,ACCT47922,ACCT62713,Deposit,1074.83,81,23.23.35.246,DEV-1397,Florida,ATM,False,
TX31064bfa,2025-01-06 20:55:14,ACCT14535,ACCT24958,Withdrawal,8215.1,85,63.133.101.125,DEV-4039,Washington,Branch,False,
TX83f1a66a,2025-01-19 23:18:59,ACCT11279,EXT-16622,Online Payment,2566.36,69,115.55.5.87,DEV-7180,Ohio,Online Banking,True,Real Estate
TX833c6e50,2025-01-22 12:36:52,ACCT83344,ACCT56153,Wire Transfer,4444.74,66,89.70.239.180,DEV-4291,Arizona ,ATM,False,
TX754caf76,2025-01-24 04:49:32,ACCT54784,EXT-90430,Online Payment,1681.93,75,48.87.86.12,DEV-7815,Colorado,Branch,False,
TX7776e35d,2025-01-27 23:46:57,ACCT47366,EXT-44034,Withdrawal,7508.85,88,218.187.12.231,DEV-3723,Arizona ,Branch,False,
TX978b162e,2025-01-31 14:53:50,ACCT43228,EXT-15888,Deposit,6100.77,83,82.250.133.167,DEV-1049,Texas,Online Banking,False,
TXcef2ffc7,2025-01-20 13:22:25,ACCT99087,ACCT18266,Online Payment,4990.52,73,102.146.72.28,DEV-7390,Florida,Online Banking,False,
TXeb13d27c,2025-01-10 04:17:46,ACCT92162,ACCT31351,Online Payment,311.37,72,197.154.56.55,DEV-9905,Florida,ATM,True,Personal Data Breach
TXcf888a11,2025-01-31 06:47:36,ACCT13920,ACCT89575,Deposit,7429.74,82,248.69.69.28,DEV-8642,Pennsylvania,Mobile App,False,
TXf0b6507b,2025-01-15 09:01:27,ACCT60293,ACCT34165,Wire Transfer,3177.66,67,182.76.29.7,DEV-6063,Texas,Branch,False,
TX80d22c4e,2025-01-24 08:19:15,ACCT87069,ACCT72330,Withdrawal,6552.45,76,127.156.95.168,DEV-4054,Pennsylvania,Mobile App,False,
TXcde822e2,2025-01-16 07:31:03,ACCT69132,EXT-98127,Online Payment,42.61,81,9.250.177.19,DEV-7925,New York,Online Banking,False,
TXf1d54546,2025-01-14 00:32:41,ACCT13000,ACCT69336,Online Payment,2638.45,80,91.64.97.179,DEV-7693,Washington,ATM,True,Personal Data Breach
TXf397ef09,2025-01-26 14:01:48,ACCT23229,ACCT59356,Withdrawal,3243.61,61,122.202.53.195,DEV-8492,Arizona ,Mobile App,False,
TX227d0294,2025-01-02 11:06:18,ACCT11748,EXT-57840,Wire Transfer,8108.32,79,34.160.100.11,DEV-3775,California,ATM,False,
TXdad2e2bb,2025-01-29 02:55:42,ACCT10849,ACCT35318,Deposit,2806.88,78,5.100.39.4,DEV-6082,Ohio,Mobile App,True,Real Estate
TX9759048c,2025-01-22 16:12:35,ACCT16712,ACCT66085,Online Payment,1032.63,85,248.3.176.251,DEV-2034,California,Online Banking,False,
TX65968a80,2025-01-31 12:34:24,ACCT14154,ACCT88932,Wire Transfer,4896.11,71,208.166.236.243,DEV-6401,New York,ATM,False,
TXa07d0ff8,2025-01-10 01:14:06,ACCT80392,ACCT98404,Deposit,7294.65,72,14.226.183.60,DEV-3752,New York,Mobile App,False,
TXf52ee0f0,2025-01-26 06:39:22,ACCT28254,ACCT43576,Online Payment,141.42,70,228.216.41.252,DEV-1031,Texas,Branch,False,
TXb0ed7677,2025-01-02 04:15:04,ACCT48730,ACCT15642,Online Payment,2252.7,64,106.245.151.169,DEV-6389,Colorado,Branch,False,
TXbd6becb4,2025-01-27 15:05:25,ACCT59356,ACCT44259,Withdrawal,3660.35,85,54.180.212.55,DEV-7360,Washington,ATM,False,
TXf9646a03,2025-01-09 19:55:02,ACCT71447,ACCT98404,Deposit,2608.47,73,17.97.11.135,DEV-1213,Texas,Branch,False,
TX1ebd78d0,2025-01-31 19:36:27,ACCT71484,ACCT33761,Online Payment,3393.86,72,4.143.71.125,DEV-6994,New York,Online Banking,False,
TX190c8bdb,2025-01-30 19:07:57,ACCT37105,ACCT13000,Withdrawal,4014.95,69,89.172.127.14,DEV-3786,California,Online Banking,True,Real Estate
TX897021dd,2025-01-04 07:49:13,ACCT61303,EXT-63828,Withdrawal,1294.68,66,111.50.61.44,DEV-1219,Colorado,Mobile App,False,
TX61405d20,2025-01-22 08:36:40,ACCT55159,ACCT26208,Deposit,7765.23,79,140.116.123.186,DEV-4010,Washington,Online Banking,False,
TX2c8c1424,2025-01-06 13:29:21,ACCT12295,ACCT46919,Withdrawal,5490.53,76,89.198.55.193,DEV-4485,Texas,Online Banking,False,
TXc0beb898,2025-01-07 02:23:43,ACCT55159,ACCT17455,Withdrawal,5938.91,79,112.63.108.45,DEV-9581,Washington,Mobile App,False,
TXdb235437,2025-01-28 08:02:36,ACCT87528,ACCT49035,Withdrawal,8074.14,65,43.171.95.165,DEV-6372,Florida,Mobile App,True,Investment
TXc0ffb943,2025-01-23 04:23:57,ACCT67689,ACCT22362,Online Payment,8415.92,81,119.163.169.38,DEV-2426,Pennsylvania,Online Banking,False,
TXdaf49cfb,2025-01-10 23:06:03,ACCT42564,ACCT18854,Online Payment,854.71,88,91.126.105.129,DEV-7664,Florida,Mobile App,False,
TXf56e0057,2025-01-17 01:49:05,ACCT95828,ACCT55159,Withdrawal,6132.6,87,206.129.130.92,DEV-8358,Texas,Branch,True,Real Estate
TXd42fb2d9,2025-01-24 19:41:53,ACCT61583,ACCT22154,Deposit,7605.56,78,84.73.130.209,DEV-9243,Ohio,Branch,False,
TX3f606796,2025-01-29 06:16:16,ACCT54806,EXT-51759,Deposit,1571.08,86,193.39.158.96,DEV-9047,California,Branch,False,
TX34d64e4c,2025-01-13 15:04:23,ACCT60293,ACCT93150,Online Payment,555.86,67,62.115.186.3,DEV-3634,Ohio,Mobile App,False,
TXb5b128c2,2025-01-30 03:36:52,ACCT92291,ACCT92024,Withdrawal,6530.66,80,188.113.174.54,DEV-1157,Colorado,ATM,True,Tech Support
TX647fa0fd,2025-01-05 08:05:53,ACCT62649,ACCT11237,Deposit,1466.2,90,144.192.229.85,DEV-2538,Ohio,ATM,False,
TX277f0ce1,2025-01-18 01:08:32,ACCT82813,ACCT24402,Withdrawal,2085.17,90,4.131.198.130,DEV-6982,California,ATM,False,
TX7231b211,2025-01-23 13:58:12,ACCT73153,EXT-53424,Deposit,9962.23,78,18.94.228.83,DEV-1073,California,Branch,False,
TX691666b1,2025-01-28 07:53:31,ACCT29507,ACCT83490,Wire Transfer,9647.43,87,44.173.247.63,DEV-7036,New York,Branch,True,Real Estate
TX574c240c,2025-01-07 06:55:53,ACCT23398,ACCT22362,Withdrawal,2003.17,84,83.235.72.62,DEV-7183,Florida,Branch,False,
TX059cecd5,2025-01-16 19:52:42,ACCT15642,ACCT71002,Withdrawal,5867.8,90,241.102.25.61,DEV-6648,Arizona ,ATM,False,
TX084d6e68,2025-01-20 01:43:34,ACCT31827,EXT-39720,Wire Transfer,359.88,72,236.90.217.111,DEV-4490,Arizona ,ATM,False,
TXaafc85c0,2025-01-28 01:08:40,ACCT10485,ACCT56427,Withdrawal,930.74,71,114.188.30.99,DEV-1673,Arizona ,Online Banking,False,
TX945eee2e,2025-01-27 00:33:34,ACCT85136,ACCT72274,Wire Transfer,7978.19,71,53.178.194.48,DEV-2962,Pennsylvania,Mobile App,False,
TXa48acb13,2025-01-12 20:02:52,ACCT50733,ACCT81316,Wire Transfer,9406.02,68,129.28.36.238,DEV-2086,Texas,Branch,False,
TX2a3164e0,2025-01-09 15:05:32,ACCT24933,ACCT72433,Withdrawal,3885.0,65,140.252.238.153,DEV-1354,Arizona ,Branch,True,Investment
TXed27655e,2025-01-15 13:38:12,ACCT63064,ACCT72330,Online Payment,200.65,77,243.225.28.150,DEV-6229,Florida,Online Banking,False,
TX5ab8086d,2025-01-10 21:18:05,ACCT97027,ACCT62972,Deposit,955.04,84,1.106.130.80,DEV-4900,Texas,Branch,True,Investment
TXfa3c7092,2025-01-28 04:08:44,ACCT69336,ACCT95248,Online Payment,4972.9,70,8.141.21.235,DEV-8231,Arizona ,Mobile App,True,Tech Support
TX85990804,2025-01-28 20:30:00,ACCT31411,EXT-46492,Online Payment,5616.55,66,37.116.121.170,DEV-4244,California,Mobile App,False,
TXb4591ea3,2025-01-12 20:00:37,ACCT91788,ACCT86819,Wire Transfer,6109.75,90,143.19.22.94,DEV-2279,Washington,Branch,False,
TXd248332a,2025-01-05 19:50:14,ACCT23816,ACCT42564,Withdrawal,4753.52,81,93.78.107.27,DEV-5799,Florida,ATM,True,Real Estate
TXba6704a1,2025-01-07 09:14:30,ACCT49035,ACCT26256,Online Payment,7294.64,90,5.18.193.224,DEV-7122,California,ATM,False,
TX7bdd24a8,2025-01-13 15:16:45,ACCT68768,ACCT78332,Deposit,6008.59,72,226.116.224.14,DEV-8380,Florida,Mobile App,False,
TXbda54dcb,2025-01-06 02:16:44,ACCT76843,ACCT36220,Online Payment,8385.31,87,227.80.200.213,DEV-2621,Colorado,ATM,False,
TX0e01cedb,2025-01-30 21:41:10,ACCT69673,ACCT13000,Withdrawal,956.38,73,208.106.138.11,DEV-9744,Ohio,Mobile App,False,
TX30525766,2025-01-03 12:28:13,ACCT88368,ACCT56606,Deposit,4588.4,73,220.218.104.247,DEV-1420,Colorado,Online Banking,False,
TX16ca5306,2025-01-18 23:18:48,ACCT15197,ACCT35618,Online Payment,8621.52,63,51.61.201.31,DEV-8214,Colorado,Mobile App,False,
TX83b4f086,2025-01-21 14:56:06,ACCT45676,ACCT90417,Wire Transfer,3022.19,89,86.48.244.37,DEV-6024,Ohio,Branch,True,Extortion
TX7c22dedb,2025-01-16 03:57:07,ACCT55031,ACCT62649,Withdrawal,1121.61,89,215.49.11.6,DEV-5807,Colorado,ATM,False,
TXd59344ba,2025-01-13 18:58:36,ACCT84550,ACCT24785,Online Payment,825.76,83,119.167.209.154,DEV-1881,Washington,Mobile App,True,Confidence/Romance
TX001a2346,2025-01-13 05:34:58,ACCT12668,EXT-58885,Wire Transfer,4808.8,66,210.218.238.37,DEV-1936,Florida,Online Banking,False,
TXbee8b3bd,2025-01-10 23:22:10,ACCT28736,ACCT32602,Online Payment,7926.98,90,241.35.167.196,DEV-9866,Florida,Branch,False,
TXf0534d3e,2025-01-05 15:12:12,ACCT83577,ACCT11188,Withdrawal,736.49,83,28.194.249.248,DEV-7476,Arizona ,Mobile App,False,
TX92f524df,2025-01-16 00:19:30,ACCT69084,ACCT81350,Wire Transfer,1399.35,71,28.65.7.224,DEV-7514,Colorado,Mobile App,False,
TX72558b85,2025-01-08 04:51:38,ACCT14149,EXT-89105,Deposit,3547.49,74,39.186.204.48,DEV-9661,New York,Online Banking,False,
TXf6415658,2025-01-29 04:38:31,ACCT14154,ACCT27968,Wire Transfer,7321.03,71,10.191.210.35,DEV-1931,Washington,Mobile App,False,
TXf9d9ff70,2025-01-27 03:18:59,ACCT17455,EXT-95712,Wire Transfer,2733.3,74,111.60.199.140,DEV-1113,California,Branch,False,
TX706332e3,2025-01-03 01:17:03,ACCT46909,ACCT83344,Wire Transfer,4461.92,65,92.106.27.235,DEV-7060,New York,Branch,False,
TX9078e8e9,2025-01-16 20:29:26,ACCT10667,ACCT12445,Online Payment,8709.76,62,186.78.103.46,DEV-8811,New York,ATM,False,
TX871a0314,2025-01-06 03:32:33,ACCT35319,ACCT14154,Deposit,7832.28,63,158.219.202.254,DEV-2279,Washington,Online Banking,False,
TXe132e540,2025-01-18 14:18:06,ACCT67690,ACCT56849,Online Payment,1451.15,88,20.73.128.76,DEV-8136,New York,Mobile App,False,
TXd8f92b38,2025-01-22 08:56:09,ACCT95225,ACCT12056,Online Payment,9668.91,71,105.105.198.23,DEV-5243,Texas,Branch,True,Investment
TX0e352fa6,2025-01-16 11:32:57,ACCT94087,ACCT67668,Wire Transfer,9294.19,69,232.144.254.78,DEV-7536,California,Mobile App,True,Extortion
TX7316d18c,2025-01-20 18:38:37,ACCT29507,EXT-46387,Withdrawal,5110.91,87,1.90.44.40,DEV-4623,Texas,Online Banking,True,Confidence/Romance
TX98aa2824,2025-01-15 03:04:48,ACCT12666,ACCT81314,Online Payment,8266.69,73,182.238.106.232,DEV-1929,California,Branch,True,Extortion
TXe82f2ac3,2025-01-05 08:44:33,ACCT63845,ACCT81053,Online Payment,8486.46,73,65.80.112.244,DEV-5985,Pennsylvania,Mobile App,False,
TX11201a0e,2025-01-29 16:37:05,ACCT86283,ACCT84550,Wire Transfer,7260.0,66,107.84.100.238,DEV-7371,Texas,Branch,True,Personal Data Breach
TXb2a322c8,2025-01-30 20:47:19,ACCT26919,ACCT67690,Online Payment,8297.48,74,130.50.136.38,DEV-7183,Florida,Branch,False,
TX72bfc709,2025-01-16 21:05:21,ACCT27968,ACCT18258,Online Payment,9826.8,76,136.121.66.115,DEV-5394,Texas,Mobile App,False,
TX5ccc1ec1,2025-01-26 13:59:27,ACCT66085,EXT-39050,Online Payment,8503.07,81,56.238.185.208,DEV-5767,Arizona ,Online Banking,True,Extortion
TX061bf94e,2025-01-01 14:12:38,ACCT16916,ACCT61236,Online Payment,9358.62,81,190.165.225.237,DEV-3820,California,Online Banking,False,
TXc1709c70,2025-01-23 11:42:06,ACCT43308,ACCT82650,Deposit,6501.11,65,181.70.195.195,DEV-9786,Pennsylvania,Branch,False,
TX2850651f,2025-01-04 10:01:39,ACCT24448,ACCT47223,Deposit,4861.95,62,193.77.34.22,DEV-2290,New York,Mobile App,True,Confidence/Romance
TX3be5dc6f,2025-01-31 09:44:10,ACCT94072,EXT-74464,Deposit,7733.67,83,110.234.171.140,DEV-5097,Pennsylvania,ATM,False,
TX9538b151,2025-01-13 16:50:31,ACCT36864,ACCT69673,Online Payment,5918.29,63,105.50.186.160,DEV-1454,New York,Online Banking,True,Extortion
